,player_id,year,player_age,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_yards,kick_return_touchdowns,punt_return_yards,punt_return_touchdowns,total_passing_fantasy_points,total_rushing_fantasy_points,total_receiving_fantasy_points,total_other_fantasy_points,total_combined_fantasy_points
13606,11415,1978,9532.5,0,0,0,0.0,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0.0,4.1000000000000005,0.0,0,4.1000000000000005
13607,11415,1979,9902.416666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0.0
13608,11422,1988,8526.17857142857,0,0,0,0.0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0.0,0.0,1.5,0,1.5
13609,11423,2008,8027.181818181818,0,0,0,0.0,0,0,0,0,1,6,0,14,10,102,2,0,0,0,0,0.0,0.6,32.199999999999996,0,32.8
13610,11423,2009,8383.35,0,0,0,0.0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0.0,0.0,3.0,0,3.0
13611,11423,2010,8746.15625,0,0,0,0.0,0,0,0,0,0,0,0,141,82,1073,10,0,0,0,0,0.0,0.0,249.3,0,249.3
13612,11423,2011,9109.890625,0,0,0,0.0,0,0,0,0,0,0,0,134,76,1004,7,0,0,0,0,0.0,0.0,218.39999999999998,0,218.39999999999998
13613,11423,2012,9473.265625,0,0,0,0.0,0,0,0,0,0,0,0,148,79,1046,6,0,0,0,0,0.0,0.0,219.6,0,219.6
13614,11423,2013,9826.395833333334,0,0,0,0.0,0,0,0,0,1,10,0,101,52,597,3,0,0,0,0,0.0,1.0,129.7,0,130.7
13615,11423,2014,10189.846153846154,0,0,0,0.0,0,0,0,0,0,0,0,50,35,435,3,0,0,0,0,0.0,0.0,96.49999999999999,0,96.49999999999999
13616,11423,2015,10558.15,0,0,0,0.0,0,0,0,0,0,0,0,65,45,497,3,0,0,0,0,0.0,0.0,112.70000000000002,0,112.70000000000002
13617,11425,2014,8157.0,0,0,0,0.0,0,0,0,0,29,86,2,1,1,-4,0,0,0,0,0,0.0,20.599999999999998,0.6,0,21.2
13618,11430,2003,8008.953125,0,0,0,0.0,0,0,0,0,0,0,0,22,14,128,1,0,0,0,0,0.0,0.0,32.800000000000004,0,32.800000000000004
13619,11430,2004,8409.53125,0,0,0,0.0,0,0,0,0,0,0,0,13,9,131,2,0,0,0,0,0.0,0.0,34.099999999999994,0,34.099999999999994
13620,11430,2005,8717.75,0,0,0,0.0,0,0,0,0,0,0,0,3,3,29,0,0,0,0,0,0.0,0.0,5.9,0,5.9
13621,11439,1996,9058.111111111111,0,0,0,0.0,0,0,0,0,0,0,0,11,7,76,1,0,0,0,0,0.0,0.0,20.599999999999998,0,20.599999999999998
13622,11439,1997,9359.25,0,0,0,0.0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0.0,0.0,2.3,0,2.3
13623,11439,1998,9751.5,0,0,0,0.0,0,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0.0,0.0,1.8,0,1.8
13624,11440,1989,8376.573529411764,0,0,0,0.0,0,0,0,0,4,16,0,0,1,8,0,224,0,0,0,0.0,1.5999999999999999,1.8,0,3.4
13625,11440,1990,8743.015625,0,0,0,0.0,0,0,0,0,30,106,3,0,10,79,1,2,0,0,0,0.0,28.6,23.900000000000006,0,52.49999999999999
13626,11440,1991,9106.527777777777,0,0,0,0.0,0,0,0,0,16,59,1,0,3,27,0,0,0,0,0,0.0,11.9,5.699999999999999,0,17.6
13627,11440,1992,9469.078125,0,0,0,0.0,0,0,0,0,3,26,0,0,0,0,0,15,0,0,0,0.0,2.6,0.0,0,2.6
13628,11440,1993,9836.515625,0,0,0,0.0,0,0,0,0,2,8,0,3,3,15,1,0,0,0,0,0.0,0.8,10.5,0,11.3
13629,11440,1994,10197.625,0,0,0,0.0,0,0,0,0,12,44,2,15,10,91,0,0,0,0,0,0.0,16.4,19.1,0,35.5
13630,11440,1995,10564.333333333334,0,0,0,0.0,0,0,0,0,1,2,1,4,1,-2,0,0,0,0,0,0.0,6.2,0.8,0,7.0
13631,11440,1996,10904.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13632,11444,1986,8786.0,0,0,0,0.0,0,0,0,0,0,0,0,0,14,203,0,46,0,0,0,0.0,0.0,34.300000000000004,0,34.300000000000004
13633,11444,1987,9153.17857142857,0,0,0,0.0,0,0,0,0,1,9,0,0,15,308,2,0,0,0,0,0.0,0.9,57.8,0,58.699999999999996
13634,11444,1988,9510.267857142857,0,0,0,0.0,0,0,0,0,0,0,0,0,10,237,0,0,0,0,0,0.0,0.0,33.7,0,33.7
13635,11444,1989,9849.583333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0.0,0.0,4.9,0,4.9
13636,11446,1985,9117.545454545454,0,0,0,0.0,0,0,0,0,0,0,0,0,4,51,1,0,0,0,0,0.0,0.0,15.1,0,15.1
13637,11446,1986,9478.71875,0,0,0,0.0,0,0,0,0,0,0,0,0,30,399,1,48,0,0,0,0.0,0.0,75.9,0,75.9
13638,11446,1987,9859.458333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,15,186,2,0,0,0,0,0.0,0.0,45.6,0,45.6
13639,11446,1988,10214.847222222223,0,0,0,0.0,0,0,0,0,0,0,0,0,42,593,0,0,0,0,0,0.0,0.0,101.29999999999998,0,101.29999999999998
13640,11449,1994,8435.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13641,11450,1989,8713.416666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0.0
13642,11451,1985,8266.875,0,1,0,2.475,0,0,0,0,10,36,0,0,51,721,3,740,0,260,0,0.0,3.5999999999999996,141.10000000000002,0,144.70000000000002
13643,11451,1986,8655.683333333332,0,1,0,2.64,0,0,0,0,5,15,0,6,43,598,4,21,0,62,0,0.0,1.5,126.79999999999998,0,128.29999999999998
13644,11451,1987,9020.076923076924,0,1,0,3.0461538461538464,0,0,0,0,1,-8,0,3,46,789,7,140,0,9,0,0.0,-0.8,166.9,0,166.10000000000002
13645,11451,1988,9358.8125,0,0,0,0.0,0,0,0,0,1,1,0,0,68,896,5,0,0,0,0,0.0,0.1,187.59999999999994,0,187.69999999999996
13646,11451,1989,9742.026315789473,0,1,0,2.0842105263157897,0,0,0,0,0,0,0,3,88,1292,8,0,0,171,0,0.0,0.0,265.20000000000005,0,265.20000000000005
13647,11451,1990,10098.125,0,0,0,0.0,0,0,0,0,0,0,0,0,54,747,3,126,0,92,0,0.0,0.0,146.69999999999996,0,146.69999999999996
13648,11451,1991,10485.833333333334,0,0,0,0.0,0,0,0,0,2,-7,0,0,33,386,4,0,0,210,0,0.0,-0.7,95.6,0,94.89999999999999
13649,11451,1992,10837.431818181818,0,0,0,0.0,0,0,0,0,0,0,0,47,24,294,2,0,0,0,0,0.0,0.0,65.4,0,65.4
13650,11451,1993,11181.3,0,0,0,0.0,0,0,0,0,0,0,0,53,36,517,5,0,0,0,0,0.0,0.0,117.7,0,117.7
13651,11451,1995,11913.9,0,0,0,0.0,0,0,0,0,0,0,0,21,12,170,0,0,0,0,0,0.0,0.0,29.000000000000004,0,29.000000000000004
13652,11459,2012,8393.234375,0,0,0,0.0,0,0,0,0,2,7,0,26,15,137,1,8,0,0,0,0.0,0.7,34.7,0,35.400000000000006
13653,11459,2013,8760.333333333334,0,0,0,0.0,0,0,0,0,0,0,0,11,8,41,1,0,0,0,0,0.0,0.0,18.1,0,18.1
13654,11459,2014,9121.45588235294,0,0,0,0.0,0,0,0,0,3,3,0,9,6,41,0,0,0,0,0,0.0,0.3,10.1,0,10.4
13655,11459,2015,9492.89705882353,0,0,0,0.0,0,0,0,0,4,7,1,4,2,16,0,0,0,0,0,0.0,6.7,3.6,0,10.3
13656,11463,1989,8665.0,0,0,0,0.0,0,0,0,0,67,212,0,0,16,133,3,0,0,0,0,0.0,21.2,47.3,0,68.5
13657,11463,1990,9030.625,0,0,0,0.0,0,0,0,0,10,35,1,0,14,148,1,0,0,0,0,0.0,9.5,34.8,0,44.3
13658,11463,1991,9397.916666666666,0,0,0,0.0,0,0,0,0,18,57,0,0,30,253,1,0,0,0,0,0.0,5.699999999999999,61.3,0,66.99999999999999
13659,11463,1992,9775.868421052632,0,0,0,0.0,0,0,0,0,21,72,1,50,39,297,2,0,0,0,0,0.0,13.2,80.69999999999999,0,93.89999999999999
13660,11463,1993,10143.434210526315,0,0,0,0.0,0,0,0,0,32,99,4,73,60,446,1,0,0,0,0,0.0,33.9,110.60000000000001,0,144.50000000000003
13661,11463,1994,10499.0,0,0,0,0.0,0,0,0,0,42,146,2,67,48,352,2,0,0,0,0,0.0,26.599999999999998,95.20000000000002,0,121.8
13662,11463,1995,10866.144736842105,0,0,0,0.0,0,0,0,0,32,129,2,55,37,307,1,0,0,0,0,0.0,24.900000000000002,73.7,0,98.6
13663,11463,1996,11226.0,0,0,0,0.0,0,0,0,0,23,53,0,61,49,303,2,0,0,0,0,0.0,5.299999999999999,91.3,0,96.6
13664,11463,1997,11546.083333333334,0,0,0,0.0,0,0,0,0,2,3,0,29,18,166,1,0,0,0,0,0.0,0.3,40.6,0,40.900000000000006
13665,11463,1998,11956.0,0,0,0,0.0,0,0,0,0,8,17,0,25,19,65,1,0,0,0,0,0.0,1.7000000000000002,31.5,0,33.199999999999996
13666,11463,1999,12267.25,0,0,0,0.0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0.0,0.0,1.4,0,1.4
13667,11467,1960,8398.325,0,0,0,0.0,0,0,0,0,4,12,0,0,0,0,0,316,0,45,0,0.0,1.2,0.0,0,1.2
13668,11470,1969,8021.0625,0,0,0,0.0,0,0,0,0,0,0,0,0,7,77,0,73,0,0,0,0.0,0.0,14.7,0,14.7
13669,11470,1970,8439.861111111111,0,0,0,0.0,0,0,0,0,0,0,0,0,28,416,3,0,0,0,0,0.0,0.0,87.6,0,87.6
13670,11470,1971,8786.42857142857,0,0,0,0.0,0,0,0,0,0,0,0,0,31,681,7,25,0,0,0,0.0,0.0,141.1,0,141.1
13671,11470,1972,9146.5,0,0,0,0.0,0,0,0,0,3,14,0,0,24,439,2,88,0,0,0,0.0,1.4,79.9,0,81.3
13672,11470,1973,9541.958333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,15,247,0,0,0,0,0,0.0,0.0,39.699999999999996,0,39.699999999999996
13673,11470,1974,9878.160714285714,0,0,0,0.0,0,0,0,0,4,20,0,0,24,390,1,0,0,0,0,0.0,2.0,69.0,0,71.0
13674,11470,1975,10252.933333333332,0,0,0,0.0,0,0,0,0,0,0,0,0,40,786,6,0,0,0,0,0.0,0.0,154.60000000000002,0,154.60000000000002
13675,11470,1976,10606.017857142857,0,1,0,2.8285714285714287,0,0,0,0,0,0,0,0,50,1056,7,0,0,0,0,0.0,0.0,197.6,0,197.6
13676,11470,1977,10976.92857142857,0,0,0,0.0,0,0,0,0,0,0,0,0,35,542,6,8,0,0,0,0.0,0.0,125.2,0,125.2
13677,11470,1978,11334.21875,0,0,0,0.0,0,0,0,0,0,0,0,0,33,607,1,0,0,0,0,0.0,0.0,99.7,0,99.7
13678,11470,1979,11702.14705882353,0,0,0,0.0,0,0,0,0,1,-12,0,0,76,1089,4,0,0,0,0,0.0,-1.2,208.90000000000003,0,207.70000000000005
13679,11470,1980,12076.555555555555,0,0,0,0.0,0,0,0,0,0,0,0,0,81,1345,7,0,0,0,0,0.0,0.0,257.5,0,257.5
13680,11470,1981,12440.805555555555,0,0,0,0.0,0,0,0,0,0,0,0,0,80,1337,7,0,0,0,0,0.0,0.0,255.70000000000005,0,255.70000000000005
13681,11470,1982,12832.613636363636,0,0,0,0.0,0,0,0,0,0,0,0,0,42,641,1,0,0,0,0,0.0,0.0,112.1,0,112.1
13682,11470,1983,13161.34375,0,0,0,0.0,0,0,0,0,0,0,0,0,65,960,3,0,0,0,0,0.0,0.0,178.99999999999997,0,178.99999999999997
13683,11470,1984,13525.21875,0,0,0,0.0,0,0,0,0,0,0,0,0,61,793,6,0,0,0,0,0.0,0.0,176.29999999999998,0,176.29999999999998
13684,11470,1985,13895.96875,0,0,0,0.0,0,0,0,0,0,0,0,0,59,932,7,0,0,0,0,0.0,0.0,194.20000000000002,0,194.20000000000002
13685,11470,1986,14256.983333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,34,440,2,0,0,0,0,0.0,0.0,90.0,0,90.0
13686,11472,1989,8858.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0.0
13687,11472,1990,9267.9375,0,0,0,0.0,0,0,0,0,0,0,0,0,6,86,0,0,0,0,0,0.0,0.0,14.600000000000001,0,14.600000000000001
13688,11475,2002,8720.21052631579,0,0,0,0.0,0,0,0,0,0,0,0,51,43,502,3,0,0,0,0,0.0,0.0,111.19999999999999,0,111.19999999999999
13689,11475,2003,9068.8,0,0,0,0.0,0,0,0,0,0,0,0,54,31,250,1,0,0,0,0,0.0,0.0,62.0,0,62.0
13690,11475,2004,9440.703125,0,0,0,0.0,0,0,0,0,0,0,0,48,27,313,2,0,0,0,0,0.0,0.0,70.3,0,70.3
13691,11475,2005,9805.0625,0,0,0,0.0,0,0,0,0,0,0,0,50,29,324,1,0,0,0,0,0.0,0.0,67.4,0,67.4
13692,11475,2006,10158.386363636364,0,0,0,0.0,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0,0.0,0.0,1.7,0,1.7
13693,11477,1972,8411.964285714286,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0.0,0.0,0.0,0,0.0
13694,11477,1973,8748.525,0,0,0,0.0,0,0,0,0,7,6,0,0,3,56,0,41,0,0,0,0.0,0.6,8.6,0,9.2
13695,11485,1982,8599.583333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13696,11485,1983,8911.454545454546,0,0,0,0.0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0.0,2.8,0.0,0,2.8
13697,11485,1984,9268.403846153846,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13698,11485,1985,9668.722222222223,0,0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,226,0,0,0,0.0,0.2,0.0,0,0.2
13699,11487,2017,8350.5,0,0,0,0.0,0,0,0,0,70,370,3,16,8,16,0,0,0,0,0,0.0,55.00000000000001,9.6,0,64.6
13700,11493,1975,8781.846153846154,0,0,0,0.0,0,0,0,0,42,108,1,0,10,52,0,0,0,0,0,0.0,16.8,15.2,0,32.0
13701,11493,1976,9094.5,0,0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0,0.2
13702,11494,2017,8474.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13703,11495,1984,8927.4375,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0.0,0.0,1.6,0,1.6
13704,11495,1985,9298.875,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13705,11495,1986,9659.566666666668,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13706,11495,1987,10099.15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13707,11495,1988,10388.833333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,3,21,0,13,0,0,0,0.0,0.0,5.1,0,5.1
13708,11496,1981,7934.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0.0
13709,11502,1973,8073.375,43,108,539,34.225,4,12,0,0,18,58,0,0,0,0,0,0,0,0,0,21.560000000000002,5.800000000000001,0.0,0,27.36
13710,11502,1974,8449.477272727272,143,270,1610,59.16363636363637,8,12,0,0,39,279,4,0,0,0,0,0,0,0,0,88.4,51.9,0.0,0,140.3
13711,11502,1975,8828.933333333332,203,344,2483,83.86666666666666,18,8,0,0,47,321,3,0,0,0,0,0,0,0,0,191.32000000000002,50.1,0.0,0,241.42000000000002
13712,11502,1976,9185.316666666668,218,368,3248,100.78,25,11,0,0,40,217,2,0,0,0,0,0,0,0,0,257.92,33.699999999999996,0.0,0,291.62
13713,11502,1977,9556.566666666668,236,419,2850,78.30666666666666,17,11,0,0,34,176,2,0,0,0,0,0,0,0,0,194.0,29.599999999999998,0.0,0,223.60000000000002
13714,11502,1978,9916.416666666666,27,42,370,106.5,4,1,0,0,9,38,0,0,0,0,0,0,0,0,0,36.8,3.8,0.0,0,40.6
13715,11502,1979,10263.9375,43,92,643,70.225,3,3,0,0,10,40,1,0,0,0,0,0,0,0,0,37.72,10.0,0.0,0,47.72
13716,11502,1980,10642.65,248,446,3134,75.02666666666666,23,21,0,0,27,175,2,0,0,0,0,0,0,0,0,221.36000000000004,29.500000000000004,0.0,0,250.85999999999999
13717,11502,1981,11006.416666666666,244,426,3094,72.96666666666667,21,20,31,263,20,85,0,0,0,0,0,0,0,0,0,178.76000000000002,8.5,0.0,0,187.26
13718,11502,1982,11366.25,48,87,527,55.7,2,4,8,72,11,73,0,0,0,0,0,0,0,0,0,17.08,7.300000000000001,0.0,0,24.38
13719,11503,1990,8825.04411764706,0,0,0,0.0,0,0,0,0,10,47,0,0,19,137,5,0,0,0,0,0.0,4.7,62.7,0,67.4
13720,11503,1991,9189.0,0,0,0,0.0,0,0,0,0,0,0,0,0,17,124,1,0,0,0,0,0.0,0.0,35.400000000000006,0,35.400000000000006
13721,11503,1992,9517.75,0,0,0,0.0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0.0,0.0,2.6,0,2.6
13722,11505,1967,8133.166666666667,0,0,0,0.0,0,0,0,0,0,0,0,0,3,80,1,0,0,0,0,0.0,0.0,17.0,0,17.0
13723,11509,1978,8506.25,0,0,0,0.0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0.0,0.0,2.8,0,2.8
13724,11509,1979,8891.6,0,0,0,0.0,0,0,0,0,1,4,0,0,19,379,1,140,0,0,0,0.0,0.4,62.89999999999999,0,63.29999999999999
13725,11509,1980,9240.05,0,0,0,0.0,0,0,0,0,0,0,0,0,14,193,0,50,0,0,0,0.0,0.0,33.3,0,33.3
13726,11509,1981,9608.441176470587,0,0,0,0.0,0,0,0,0,0,0,0,0,20,303,2,0,0,1,0,0.0,0.0,62.29999999999999,0,62.29999999999999
13727,11509,1982,10008.833333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0.0,0.0,6.200000000000001,0,6.200000000000001
13728,11509,1983,10331.666666666666,0,0,0,0.0,0,0,0,0,1,19,0,0,36,507,4,0,0,0,0,0.0,1.9,110.69999999999999,0,112.59999999999998
13729,11512,2005,8410.65,0,0,0,0.0,0,0,0,0,1,1,0,47,23,299,2,0,0,75,0,0.0,0.1,64.89999999999999,0,65.0
13730,11512,2006,8796.8125,0,0,0,0.0,0,0,0,0,1,3,0,53,27,384,4,0,0,0,0,0.0,0.3,89.39999999999999,0,89.7
13731,11512,2007,9148.722222222223,0,0,0,0.0,0,0,0,0,2,37,0,34,21,248,2,0,0,29,0,0.0,3.7,57.800000000000004,0,61.5
13732,11512,2008,9528.89705882353,0,0,0,0.0,0,0,0,0,2,35,0,65,43,465,1,0,0,0,0,0.0,3.5,95.49999999999997,0,98.99999999999999
13733,11512,2009,9897.09375,0,0,0,0.0,0,0,0,0,0,0,0,5,1,18,0,0,0,26,0,0.0,0.0,2.8,0,2.8
13734,11513,1987,9078.4,0,0,0,0.0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0.0,0.0,7.2,0,7.2
13735,11513,1988,9418.892857142857,0,0,0,0.0,0,0,0,0,0,0,0,0,10,74,2,0,0,0,0,0.0,0.0,29.400000000000002,0,29.400000000000002
13736,11513,1989,9771.078947368422,0,0,0,0.0,0,0,0,0,0,0,0,2,48,577,7,0,0,0,0,0.0,0.0,147.7,0,147.7
13737,11513,1990,10136.972222222223,0,0,0,0.0,0,0,0,0,0,0,0,0,63,896,5,0,0,0,0,0.0,0.0,182.6,0,182.6
13738,11513,1991,10498.9,0,0,0,0.0,0,0,0,0,0,0,0,0,27,417,0,0,0,0,0,0.0,0.0,68.69999999999999,0,68.69999999999999
13739,11513,1992,10866.779411764706,0,0,0,0.0,0,0,0,0,0,0,0,72,52,732,5,0,0,0,0,0.0,0.0,155.20000000000002,0,155.20000000000002
13740,11513,1993,11231.722222222223,0,0,0,0.0,0,0,0,0,0,0,0,103,75,800,3,0,0,0,0,0.0,0.0,173.0,0,173.0
13741,11513,1994,11592.861111111111,0,0,0,0.0,0,0,0,0,0,0,0,87,59,774,10,0,0,0,0,0.0,0.0,196.39999999999998,0,196.39999999999998
13742,11513,1995,11952.470588235294,0,0,0,0.0,0,0,0,0,0,0,0,114,68,707,3,0,0,0,0,0.0,0.0,156.7,0,156.7
13743,11513,1996,12330.173076923076,0,0,0,0.0,0,0,0,0,0,0,0,58,39,482,1,0,0,0,0,0.0,0.0,93.2,0,93.2
13744,11513,1997,12687.233333333334,0,0,0,0.0,0,0,0,0,0,0,0,57,33,434,2,0,0,0,0,0.0,0.0,88.4,0,88.4
13745,11516,2004,8476.75,0,0,0,0.0,0,0,0,0,0,0,0,19,6,87,1,0,0,0,0,0.0,0.0,20.7,0,20.7
13746,11516,2005,8850.357142857143,0,0,0,0.0,0,0,0,0,0,0,0,6,3,49,0,0,0,0,0,0.0,0.0,7.8999999999999995,0,7.8999999999999995
13747,11523,1994,8766.035714285714,0,0,0,0.0,0,0,0,0,22,93,0,3,2,6,0,0,0,0,0,0.0,9.3,2.5999999999999996,0,11.9
13748,11523,1995,9093.4375,0,0,0,0.0,0,0,0,0,5,19,0,0,0,0,0,92,0,0,0,0.0,1.9000000000000001,0.0,0,1.9000000000000001
13749,11523,1996,9537.833333333334,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13750,11524,2016,8860.0,6,11,96,46.0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.8399999999999999,-0.1,0.0,0,0.7399999999999999
13751,11525,1982,8215.166666666666,0,0,0,0.0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0.0,0.0,1.5,0,1.5
13752,11525,1983,8550.35,0,0,0,0.0,0,0,0,0,0,0,0,0,20,323,1,63,0,0,0,0.0,0.0,58.300000000000004,0,58.300000000000004
13753,11525,1984,8913.285714285714,0,0,0,0.0,0,0,0,0,0,0,0,0,19,244,2,20,0,0,0,0.0,0.0,55.400000000000006,0,55.400000000000006
13754,11525,1985,9297.1,0,0,0,0.0,0,0,0,0,0,0,0,0,22,256,2,57,0,0,0,0.0,0.0,59.599999999999994,0,59.599999999999994
13755,11525,1986,9650.79411764706,0,0,0,0.0,0,0,0,0,1,-7,0,0,14,222,1,63,0,0,0,0.0,-0.7,42.2,0,41.50000000000001
13756,11525,1987,10027.75,0,1,0,3.3000000000000003,0,0,0,0,0,0,0,0,25,388,3,0,0,0,0,0.0,0.0,81.8,0,81.8
13757,11525,1988,10374.4375,0,0,0,0.0,0,0,0,0,0,0,0,0,22,313,1,0,0,0,0,0.0,0.0,59.300000000000004,0,59.300000000000004
13758,11525,1989,10745.05,0,0,0,0.0,0,0,0,0,1,3,0,0,48,670,6,0,0,0,0,0.0,0.3,151.0,0,151.3
13759,11525,1990,11110.214285714286,0,0,0,0.0,0,0,0,0,0,0,0,0,21,301,0,24,0,0,0,0.0,0.0,51.10000000000001,0,51.10000000000001
13760,11529,1996,8727.232142857143,0,0,0,0.0,0,0,0,0,0,0,0,75,41,524,4,0,0,21,0,0.0,0.0,117.39999999999999,0,117.39999999999999
13761,11529,1997,9095.734375,0,0,0,0.0,0,0,0,0,4,42,0,80,32,423,1,0,0,0,0,0.0,4.2,80.3,0,84.5
13762,11529,1998,9466.3125,0,0,0,0.0,0,0,0,0,4,39,0,107,46,699,3,25,0,0,0,0.0,3.9000000000000004,133.9,0,137.8
13763,11529,1999,9860.34375,0,0,0,0.0,0,0,0,0,1,-8,0,18,10,90,1,0,0,93,0,0.0,-0.8,25.0,0,24.2
13764,11531,1995,8872.0,0,0,0,0.0,0,0,0,0,0,0,0,10,6,78,0,64,0,0,0,0.0,0.0,13.8,0,13.8
13765,11531,1996,9217.073529411764,0,0,0,0.0,0,0,0,0,0,0,0,118,72,882,5,0,0,0,0,0.0,0.0,190.20000000000002,0,190.20000000000002
13766,11531,1997,9594.0,0,0,0,0.0,0,0,0,0,0,0,0,9,5,73,0,0,0,0,0,0.0,0.0,12.3,0,12.3
13767,11537,1967,8197.115384615385,0,0,0,0.0,0,0,0,0,13,23,0,0,0,0,0,597,1,0,0,0.0,2.3,0.0,6,8.3
13768,11537,1968,8557.75,0,0,0,0.0,0,0,0,0,130,536,1,0,4,26,0,113,0,0,0,0.0,59.599999999999994,6.6,0,66.2
13769,11537,1969,8941.764705882353,0,0,0,0.0,0,0,0,0,56,248,3,0,3,23,0,497,0,0,0,0.0,42.80000000000001,5.3,0,48.1
13770,11537,1970,9299.25,0,0,0,0.0,0,0,0,0,135,429,9,0,10,122,0,501,0,0,0,0.0,96.9,22.2,0,119.1
13771,11537,1971,9663.5,0,0,0,0.0,0,0,0,0,195,727,4,0,9,98,0,404,0,0,0,0.0,96.7,18.8,0,115.49999999999999
13772,11537,1972,10005.892857142857,0,0,0,0.0,0,0,0,0,52,164,2,0,6,42,0,327,0,0,0,0.0,28.4,10.2,0,38.6
13773,11537,1973,10385.75,0,0,0,0.0,0,0,0,0,55,170,1,0,7,125,0,217,0,0,0,0.0,23.000000000000004,19.5,0,42.49999999999999
13774,11544,1997,8463.166666666666,0,0,0,0.0,0,0,0,0,0,0,0,9,6,124,2,0,0,0,0,0.0,0.0,30.400000000000002,0,30.400000000000002
13775,11544,1998,8819.027777777777,0,0,0,0.0,0,0,0,0,0,0,0,22,9,98,4,-1,0,0,0,0.0,0.0,42.8,0,42.8
13776,11544,1999,9191.823529411764,0,0,0,0.0,0,0,0,0,0,0,0,35,20,228,4,0,0,0,0,0.0,0.0,66.8,0,66.8
13777,11544,2000,9482.25,0,0,0,0.0,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0.0,0.0,2.2,0,2.2
13778,11544,2001,9884.285714285714,0,0,0,0.0,0,0,0,0,0,0,0,13,8,140,1,0,0,0,0,0.0,0.0,28.000000000000004,0,28.000000000000004
13779,11548,2002,8679.75,0,0,0,0.0,0,0,0,0,1,4,0,16,8,90,0,225,0,28,0,0.0,0.4,17.0,0,17.4
13780,11548,2004,9357.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0.0,0.0,0.0,0,0.0
13781,11551,1969,8161.5,0,0,0,0.0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0.0,0.0,8.0,0,8.0
13782,11551,1970,8487.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13783,11551,1971,8855.066666666668,0,0,0,0.0,0,0,0,0,0,0,0,0,4,66,0,0,0,66,0,0.0,0.0,10.6,0,10.6
